name,job_time,job_type,salary,pay_method,address,num,job_detail,salary_detail,job_time_detail,address_detail
包吃住高薪太二酸菜鱼服务员,工作时间：全职工作,服务员,4.7k-5.2k 元/月,月结,朝阳大望路,,招聘岗位：店小二（）；迎宾（）<br/>招聘岗位：前厅店小二<br/>岗位职责：<br/>1.  提供最佳顾客服务和用餐体验；<br/>2.  服从店长的工作安排。<br/>任职要求：<br/>1.   16岁以上，中专及以上学历；<br/>2.   身体健康，学习能力强；<br/>3.   当得了神神，有逗B潜力；<br/>4.   外向，话唠有个性或特长优先（如街舞、乐器、美术等）；<br/>5.   身高必须： 生>172  生>162。<br/>薪资：<br/>均薪：4700/月，两个月后开始晋升加薪。<br/>福利；月休五天，包吃包住，每季度欢乐活动，快速晋升等。<br/>工作时间：早十-晚十，中午有休息<br/>入职全部购买四险，无一金，无养老险。<br/>太二酸菜鱼：前厅迎宾<br/>岗位职责：<br/>1.  提供最佳顾客服务和用餐体验；<br/>2.  服从店长的工作安排。<br/>任职要求：<br/>1.   16岁以上，中专及以上学历；<br/>2.   身体健康，学习能力强；<br/>3.   当得了神，有逗B潜力；<br/>4.   外向，话唠有个性或特长优先（如街舞、乐器、美术等）；<br/>5.   身高  生>162。<br/>均薪：5200/月<br/>福利：月休五天，包吃包住，每季度欢乐活动，快速晋升，迎宾补贴等。<br/>入职全部购买四险，无一金，无养老险。,[],[],"['太二老坛子酸菜鱼(华贸购物中心店)                            \n                            \xa0(\n                            北京市                            朝阳                            )', '太二酸菜鱼(王府井APM店)                            \n                            \xa0(\n                            北京市                            东城                            )', '太二酸菜鱼(北京大兴龙湖天街店)                            \n                            \xa0(\n                            北京市                            大兴                            )']"
重磅！月薪过万，就近分配 APP推广员,工作时间：全职工作,实习生,8k-20k 元/月,月结,房山,,轻松月薪过万名企！<br/>生鲜配送站点  APP推广！<br/>工作内容：在工作的站点附近通过赠送礼品的方式生鲜超市推广APP。<br/>工作时间：9.00-19.00<br/>工作地点：全北京就近分配！！<br/>工作要求：不限，踏实肯干，吃苦耐劳<br/>工资待遇：3000元底薪+12元---14元 一单提成，综合工资8K-20K！,[],[],"['房山长阳站                            \n                            \xa0(\n                            北京市                            房山                            )', '七里庄站                            \n                            \xa0(\n                            北京市                            丰台                            )', '大红门站                            \n                            \xa0(\n                            北京市                            丰台                            )']"
高薪美团买菜就近分配 打包分拣员,工作时间：全职工作,店员,6k-9k 元/月,月结,海淀中关村,,不对外营业 生鲜配送好站点 店员招聘<br/>工作内容：<br/>1.将客户订单上的物品打包好等配送员来取<br/>2.负责接货，上货，盘点<br/>3.负责接听客户打进来的咨询以及投诉电话<br/>工作时间：<br/>早班：07:00-19:00<br/>中班：09:00-21:00<br/>晚班：20:00-08:00（夜班补助30元每天）<br/>轮休：上六休一<br/>工作要求：<br/>1. 20-40岁，初高中以上学历，有仓库或零售工作经验优先<br/>2. 吃苦耐劳，能接受较强的工作压力；工作认真负责。<br/>3. 能适应轮班和夜班的工作安排及主管的其他任务安排<br/><br/><br/>工资待遇：2600元底薪+2480元绩效+900元房/餐补<br/>工作地点：全北京就近分配,[],[],"['豪柏大厦                            \n                            \xa0(\n                            北京市                            海淀                            )', '房山长阳站                            \n                            \xa0(\n                            北京市                            房山                            )', '七里庄站                            \n                            \xa0(\n                            北京市                            丰台                            )']"
全国招主播才艺者优先未成年不要报名,工作时间：长期可做,主播,500 元/天,月结,北京,,本公司有大型的管理团队 你只需要带着你的颜值才艺直播时长 其余的交给我们 全程辅助你成长<br/>第一种选择：YY平台兼职交友嘉宾主播:颜值中上 丑拒（颜值优秀者待遇可加） 性格开朗 有充裕自由时间 网络稳定 一部手机即可直播 工作地点不限，可在家直播， 试用期一周，试用期满按开播表现及开播时长制定底薪（每天要求时长4小时），底薪为3000-10000每月，月收益提成超出底薪按照实际收益发放。YY交友非常简单一个手机支架一部手机好的网络就OK<br/>第二种选择： YY，陌陌等平台全职才艺主播：颜值优秀有一定才艺 口齿伶俐。有固定的直播时间。在家即可直播 底薪4000-10000（每天直播4小时以上）全职是指拿直播作为唯一的工作 专心致志  士无才艺者勿扰,['\n月结\xa0薪资:500元/天 \xa0  薪资待遇-优秀者有保底 超出保底部分按照实际收益发放 待遇优厚  薪资有的可以日结有的月结根据平台要求来                                 '],"['', '', '不限时间地点，随时可做', '', '']",[]
北京斗米直招盒马鲜生就近分配营业员,工作时间：全职工作,营业员,4k-8k 元/月,月结,西城,,北京生鲜超市营业员6-8k元/月<br/>【工作内容】: 店内 烘焙、收银、拣货打包、切配等工作，工作环境好。高大上环境，与行业一流人才共事，共同进步<br/>【工作要求】: 40岁以下不限，需要有健康证，能吃苦耐劳，住的较近上班方便。<br/>【工作时间】: 早六晚十期间8小时排班制，<br/>【工作待遇】: 20元/小时，每月10号结算（准时靠谱）<br/>【工作地址】: 全北京就近分配,[],[],"['北京西城盒马鲜生(红莲店)                            \n                            \xa0(\n                            北京市                            西城                            )', '北京丰台角门马家堡北京丰台花乡盒马鲜生(资和信店)                            \n                            \xa0(\n                            北京市                            丰台                            )', '北京东城盒马鲜生(崇文门新世界店)                            \n                            \xa0(\n                            北京市                            东城                            )']"
单量多提供住宿车辆+8k-12k,工作时间：全职工作,送餐员,8k-12k 元/月,月结,海淀万柳,,18-45岁左右，品行端正，不限。<br/>薪资待遇：单量提成（8-12元不等）正常干6000---8000元/月努力干7000---9000元/月使劲干8000---10000元/月拼命干10000元/月以上（不封顶）年轻人嘛，连一个尝试的机会都不给自己，何提奋斗一说？上个月咱这三分之一的配送员薪资过万~<br/>【工作时间】早上10点-下午2点、下午5点-晚上9点。（注：规定时间内必须正常上岗，可自由加班）<br/>【工作地点】全北京可就近分配【其他福利】、1、提供食宿2.广阔的职业发展空间，优秀公司员工享受储备干部培养优先权！3、节假日公司都会聚餐狂欢，团结一心的人文文化，这就是你的第二个家！<br/>【任职资格】1、有无经验均可，只要你会骑电动车,[],[],"['海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )', '昌平区                            \n                            \xa0(\n                            北京市                            昌平                            )', '顺义区                            \n                            \xa0(\n                            北京市                            顺义                            )']"
大型生鲜超市急招分拣打包,工作时间：全职工作,打包分拣,4k-8k 元/月,月结,朝阳东坝,,"理货员<br/>(1)配送员：<br/>超市免费为员工提供电动车（两组60V电瓶） 头盔，雨衣，冲锋衣，护膝等，做满半个月可预支生活费，有冲单奖，完成冲单奖相当7块一单，每天单量充足，平均每天40~60单，做六休一，7:00-2,0:00，8：00-21：00、早10:00-23:00也可以全月上班。<br/>岗位要求：4G手机自备 (并且能熟练操作导航系统)会骑电动车，有无经验均可。<br/>(2)分拣员，计件工资，入职第一月有保底工资，每拣一个单品0.21元，月工资6000~10000；<br/>(3)理货员：<br/>工作内容：（1）按照APP线上的订单，打包装箱。（2）其他相关辅助工作，如打包箱整理、工作区域清洁、支援盘<br/>(4)仓库理货：商品上架、商品陈列。<br/>岗位要求：能吃苦耐劳。8--10小时，做六休一；",[],[],"['金隅嘉品Mall                            \n                            \xa0(\n                            北京市                            朝阳                            )', '世纪金源购物中心                            \n                            \xa0(\n                            北京市                            海淀                            )', '龙域中心-B座                            \n                            \xa0(\n                            北京市                            昌平                            )']"
送餐员8k-15k配车住宿,工作时间：全职工作,送餐员,8k-13k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '丰台区                            \n                            \xa0(\n                            北京市                            丰台                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
全北京就近分配时间自由直招骑手,工作时间：全职工作,送餐员,8k-13k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '丰台区                            \n                            \xa0(\n                            北京市                            丰台                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
急聘送餐员、提供吃住、配车8K-13k,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城,,公司高薪急聘骑手<br/>1、工作时间：10：00——14：00，17：00——21：00（可以适当调休。时间自由，工作简单）<br/>2、工作职责：通过骑手APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>3、福利待遇：单量提成，综合单价8-15元，正常全职骑手配送单量可达40—80单/天，综合工资7500-15000，公司系 统派单，派单合理公平，单量充足，配送范围3公里之内，新人入职有老员工带你熟悉餐厅熟悉地理位置<br/>4、公司提供住宿，提供电动车，APP里面每天都有奖励零花钱进账，随时提现到账，吃饭买水，偶尔撸串啤酒都没问题。<br/>5、面试请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证，面试成功直接签订合同办理入职，安排宿舍，有意向可直接电话联系我,[],[],"['东城                            \n                            \xa0(\n                            北京市                            东城                            )', '西城                            \n                            \xa0(\n                            北京市                            西城                            )', '崇文                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
8k+提点高+提供住宿车辆,工作时间：全职工作,送餐员,8k-12k 元/月,月结,海淀万柳,,1、通过团队版APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>2、工资全部是提成：综合每单7-12元，平均工资8000-15000正常全职骑手每天单量40—60单，本工作属多劳多得3、公司提供住宿、吃饭去指定的合作餐厅打5-7折<br/>4、年龄18—50周岁，不限，身体健康，无传染性疾病，<br/>5、会骑电动车，懂得交通法规，会使用智能手机，无法律前科；<br/>6、有无经验均可，只要踏实肯干，全程免费培训，有人教有人带。<br/>7、工作时间：10：00——14：00，17：00——21：00，8小时工作制（可以适当调休。时间自由，工作简单）<br/>8、公司系统派单，派单合理公平，单量充足，配送范围3公里之内<br/>9、有意向可直接电话联系到公司了解，当天可直接办理入职，安排宿舍<br/>10、入职请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证,[],[],"['海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )', '昌平区                            \n                            \xa0(\n                            北京市                            昌平                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
送餐员 提供住宿 保险 提供车 就近分配,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城东四,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区                            \n                            \xa0(\n                            北京市                            西城                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
送餐员提供车住宿8k-13k有保险,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城,,1、通过团队版APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>2、工资全部是提成：综合每单8-12元，平均工资8000-15000<br/>正常全职骑手每天单量40—60单，本工作属多劳多得<br/>3、公司提供住宿、吃饭去指定的合作餐厅打5-7折<br/>4、年龄18—50周岁，不限，身体健康，无传染性疾病，<br/>5、会骑电动车，懂得交通法规，会使用智能手机，无法律前科；<br/>6、有无经验均可，只要踏实肯干，全程免费培训，有人教有人带。<br/>7、工作时间：10：00——14：00，17：00——21：00，8小时工作制（可以适当调休。时间自由，工作简单）<br/>8、公司系统派单，派单合理公平，单量充足，配送范围3公里之内<br/>9、有意向可直接电话联系到公司了解，当天可直接办理入职，安排宿舍<br/>10、入职请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证,[],[],"['东城                            \n                            \xa0(\n                            北京市                            东城                            )', '西城                            \n                            \xa0(\n                            北京市                            西城                            )', '崇文                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
包吃住4-5k聘服务员、后厨打杂,工作时间：全职工作,服务员,4k-5k 元/月,月结,大兴黄村,,包吃住就近分配连锁餐饮店<br/>【招聘职位】：服务员/面点师/煮锅师/配菜打荷/洗碗工/厨师<br/>【人员要求】：服务员18-35岁，其他岗位18-45岁，不限，稳定踏实<br/>【上班时间】：9-10小时排班；中间有休息时间；上六休一<br/>【薪资福利】：均薪前两个月4000；后期4000+绩效；包吃住；岗位不同薪资不同，技术岗后期涨薪；<br/>【招聘门店】：就近分配,[],[],"['大兴                            \n                            \xa0(\n                            北京市                            大兴                            )', '房山                            \n                            \xa0(\n                            北京市                            房山                            )', '亦庄                            \n                            \xa0(\n                            北京市                            大兴                            )']"
送餐员，就近分配，配车，提供住宿,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城东四,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['东城区(北京市东城)                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区(北京市西城)                            \n                            \xa0(\n                            北京市                            西城                            )', '朝阳区(北京市朝阳)                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
全北京就近分配直招送餐员,工作时间：全职工作,送餐员,8k-15k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资8000-15000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '大兴区                            \n                            \xa0(\n                            北京市                            大兴                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
送餐员就近分配8k-13k,工作时间：全职工作,送餐员,8k-13k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '丰台区                            \n                            \xa0(\n                            北京市                            丰台                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
